wfo_taxon_id,wfo_accepted_name,Genus,Family,Leaf area (mm2),Nmass (mg/g),LMA (g/m2),Plant height (m),Diaspore mass (mg),LDMC,SSD used (mg/mm3),logLA,logLDMC,logSLA,logSM,logH,logNmass,species_key
wfo-0000355734,Juniperus pseudosabina,Juniperus,Cupressaceae,,,,7.875,,,0.0,,,,,2.063693184711697,,juniperus pseudosabina
wfo-0000778884,Kigelia africana,Kigelia,Bignoniaceae,,16.9,109.2896175,25.0,131.4595,,0.0,8.457867725331422,,2.21375387916243,4.878698819389888,3.218875824868201,2.827313621929028,kigelia africana
wfo-0001146313,Larrea cuneifolia,Larrea,Zygophyllaceae,22.22,22.0,191.840439,1.591110336,6.7,,0.0,3.100992784211484,,1.651091299340247,1.9021075263969205,0.4644320970453235,3.091042453358316,larrea cuneifolia
wfo-0000186165,Lathyrus davidii,Lathyrus,Fabaceae,3000.0,53.58370628,,0.7,,,0.0,8.006367567650246,,,,-0.3566749439387324,3.981245034549816,lathyrus davidii
wfo-0001275534,Rhododendron tomentosum,Rhododendron,Ericaceae,218.44,14.41830728,148.8695378,0.795177702,0.0146,,0.0,5.386511377283953,,1.904684941820232,-4.226733750267846,-0.2291896647773885,2.6684987380038625,rhododendron tomentosum
wfo-0000444657,Limonium gmelini,Limonium,Plumbaginaceae,,,,,1.01,,0.0,,,,0.009950330853168,,,limonium gmelini
wfo-0000777808,Luzula forsteri,Luzula,Juncaceae,,20.32234774,46.42,0.175978418,1.1846,0.263342,0.0,5.82470132922988,-1.3343017113383424,3.070024878135846,0.1694051648607278,-1.7373939164630452,3.011721154422063,luzula forsteri
wfo-0001022637,Lycium andersonii,Lycium,Solanaceae,17.86,26.6711333,106.6975347,0.55,2.11,,0.0,2.882563575448353,,2.237757225908551,0.7466879474879751,-0.5978370007556204,3.2835818307294224,lycium andersonii
wfo-0000449278,Malva alcea,Malva,Malvaceae,1375.5,,35.5366027,0.706599006,3.1905,0.13,0.0,7.226572580364629,-2.0402208285265546,3.337192051708243,1.1601776443262646,-0.3472919507945662,,malva alcea
wfo-0000754931,Agave virginica,Agave,Asparagaceae,,,,0.357484801,3.0335,,0.0,7.65310583967594,,,1.1097170684002156,-1.0286624324371645,,agave virginica
wfo-0000372418,Metopium brownei,Metopium,Anacardiaceae,,,,3.346640106,,,0.0,7.2636939519399,,,,1.2079568891097965,,metopium brownei
wfo-0000373526,Myriophyllum heterophyllum,Myriophyllum,Haloragaceae,,,,0.2,0.31,,0.0,,,,-1.171182981502945,-1.6094379124341005,,myriophyllum heterophyllum
wfo-0000382361,Nymphoides peltata,Nymphoides,Menyanthaceae,,27.94475,38.66410908,0.173205081,0.6052,0.089578833,0.0,9.07046087269148,-2.412636225749328,3.2528435232142834,-0.5021962970679362,-1.7532789472563814,3.3302293465374326,nymphoides peltata
wfo-0000176231,Ormocarpum trichocarpum,Ormocarpum,Fabaceae,,27.8,,2.236067977,5.48,,0.0,,,,1.7011051009599245,0.8047189559935374,3.3250360206965914,ormocarpum trichocarpum
wfo-0000387745,Orobanche gracilis,Orobanche,Orobanchaceae,,,,0.275892418,,,0.0,,,,,-1.287744279107872,,orobanche gracilis
wfo-0000480341,Papaver atlanticum,Papaver,Papaveraceae,,,54.765,,,0.20933,0.0,,-1.5638433248757084,2.904703975206427,,,,papaver atlanticum
wfo-0000479867,Passiflora caerulea,Passiflora,Passifloraceae,,,,3.0,,,0.0,,,,,1.0986122886681098,,passiflora caerulea
wfo-0000471086,Pedicularis lapponica,Pedicularis,Orobanchaceae,,36.04499391,55.4738949,0.09486833,,0.186606415,0.0,4.783400049878789,-1.678753612810405,2.8918427310468924,,-2.35526534876802,3.5847679889010555,pedicularis lapponica
wfo-0001042203,Asplenium sagittatum,Asplenium,Aspleniaceae,,,,0.031622777,,,0.0,,,,,-3.453877626895204,,asplenium sagittatum
wfo-0000482650,Picea rubens,Picea,Pinaceae,,11.45020496,289.8550725,29.2704916,3.3037,,0.0,2.803360380906535,,1.2383742309182684,1.195043052504773,3.3765798959163584,2.438007630276719,picea rubens
wfo-0000716640,Polygonatum glaberrimum,Polygonatum,Asparagaceae,675.0,,,,,,0.0,6.51471269087253,,,,,,polygonatum glaberrimum
wfo-0000489508,Polygonum douglasii,Polygonum,Polygonaceae,50.0,19.35,83.33333333,0.12,1.3454,,0.0,3.912023005428146,,2.4849066498280004,0.2966913666093683,-2.120263536200091,2.962692419475791,polygonum douglasii
wfo-0000482762,Primula vulgaris,Primula,Primulaceae,,23.92697085,30.69849265,0.097322189,0.9502,0.15,0.0,8.361350748030326,-1.8971199848858813,3.483541724942933,-0.051082790229316,-2.329728268512541,3.1750063101218355,primula vulgaris
wfo-0001106779,Protea laurifolia,Protea,Proteaceae,1437.28,6.370860726,338.4614202,1.583542932,16.005,,0.0,7.270507717480896,,1.083345165946473,2.7729011734218263,0.4596646987224951,1.851734582276977,protea laurifolia
wfo-0000996368,Prunus fruticosa,Prunus,Rosaceae,,,,1.201010371,,,0.0,,,,,0.1831631783644758,,prunus fruticosa
wfo-0001013901,Prunus myrtifolia,Prunus,Rosaceae,3000.0,23.14735406,,12.192,,,0.0,8.006367567650246,,,,2.5007799989442905,3.141880478535656,prunus myrtifolia
wfo-0000046960,Tanacetum corymbosum subsp. corymbosum,Tanacetum,Asteraceae,,,,0.75,0.54,,0.0,,,,-0.616186139423817,-0.2876820724517809,,tanacetum corymbosum subsp. corymbosum
wfo-0000291463,Quercus kelloggii,Quercus,Fagaceae,,17.10363464,102.6420348,29.66562018,4778.2914,,0.0,8.34894257301018,,2.276507734241488,8.471838313887101,3.389988805610398,2.839290992969412,quercus kelloggii
wfo-0000292012,Quercus minima,Quercus,Fagaceae,,8.9,161.0970814,0.778308262,,,0.0,6.506217449011862,,1.825748105661021,,-0.2506326096292217,2.186051276738094,quercus minima
wfo-0000463300,Ranunculus sceleratus,Ranunculus,Ranunculaceae,1086.39,33.50243866,38.44229755,0.381043383,0.1357,0.169662,0.0,6.990615552049255,-1.7739470563895825,3.258596926895115,-1.9973087121413136,-0.9648420441959608,3.511618232002429,ranunculus sceleratus
wfo-0000460362,Rhizophora mangle,Rhizophora,Rhizophoraceae,5046.14,11.76234168,162.7298838,20.79906307,10100.0,,0.0,8.52637887356444,,1.8156636073761137,9.22029070282935,3.0349079409811903,2.464903045097217,rhizophora mangle
wfo-0000405294,Ribes divaricatum,Ribes,Grossulariaceae,1198.0,22.8,28.91844997,3.2,2.06,,0.0,7.088408778675395,,3.5432754802925444,0.7227059828014898,1.1631508098056809,3.126760535960395,ribes divaricatum
wfo-0000463744,Ruta graveolens,Ruta,Rutaceae,,25.9241912,88.819,0.414379084,1.9981,0.344098,0.0,,-1.0668287784594703,2.421154687907073,0.6921967290239499,-0.8809740622836401,3.255176555943301,ruta graveolens
wfo-0000438463,Sagina nivalis,Sagina,Caryophyllaceae,3.0,,,0.014142136,0.04,,0.0,1.0986122886681098,,,-3.218875824868201,-4.258596569101879,,sagina nivalis
wfo-0000738109,Sagittaria sagittifolia,Sagittaria,Alismataceae,,,41.05117961,0.482723343,1.4512,0.098476267,0.0,8.12222578907673,-2.3179397039982383,3.192935707564778,0.3723908003787351,-0.7283115782556246,,sagittaria sagittifolia
wfo-0001067707,Sanicula marilandica,Sanicula,Apiaceae,,22.22723555,,1.0,8.5289,,0.0,,,,2.1434603965642864,0.0,3.10131836351802,sanicula marilandica
wfo-0000493544,Sarracenia purpurea,Sarracenia,Sarraceniaceae,8017.49,10.998517,109.6209403,0.244948974,1.5088,0.2,0.0,8.98938068429494,-1.6094379124341005,2.2107268615866884,0.4113146328970559,-1.4067053595162458,2.3977604455277644,sarracenia purpurea
wfo-0000304214,Satureja hortensis,Satureja,Lamiaceae,47.29,,36.55205392,0.158346698,0.5053,0.142828569,0.0,3.856298856655784,-1.9461101860613808,3.309017899563577,-0.6826029666842742,-1.8429683587567431,,satureja hortensis
wfo-0000734513,Scleranthus annuus subsp. polycarpos,Scleranthus,Caryophyllaceae,,,,0.078795834,,,0.0,,,,,-2.540895151536171,,scleranthus annuus subsp. polycarpos
wfo-0000024664,Scorzonera laciniata,Scorzonera,Asteraceae,384.88,,61.01345268,0.260633652,3.6293,0.194935887,0.0,5.952931597391198,-1.6350845590952865,2.796660903385552,1.28903979221566,-1.3446394898577814,,scorzonera laciniata
wfo-0000495480,Scrophularia frutescens,Scrophularia,Scrophulariaceae,,,,0.4,,,0.0,,,,,-0.916290731874155,,scrophularia frutescens
wfo-0000441421,Sempervivum globiferum subsp. arenarium,Sempervivum,Crassulaceae,,,,0.131607401,,,0.0,,,,,-2.027932023070427,,sempervivum globiferum subsp. arenarium
wfo-0000440542,Silene csereii,Silene,Caryophyllaceae,,,,,0.44,,0.0,,,,-0.8209805520698302,,,silene csereii
wfo-0000440220,Silene uniflora,Silene,Caryophyllaceae,,,51.84033874,0.25,0.6925,0.13,0.0,5.60947179518496,-2.0402208285265546,2.9595866926230467,-0.3674470409206434,-1.3862943611198906,,silene uniflora
wfo-0000019900,Solidago virgaurea,Solidago,Asteraceae,984.1,28.30752937,43.44965438,0.50795132,0.5188,0.199708112,0.0,6.89172751790494,-1.610898418453978,3.136152381732753,-0.6562368265398482,-0.6773696627669872,3.343127824739742,solidago virgaurea
wfo-0000440039,Spergula morisonii,Spergula,Caryophyllaceae,,,85.61643836,0.134242637,0.16,0.13,0.0,1.5496879080283263,-2.0402208285265546,2.457877977355281,-1.8325814637483104,-2.008106392534845,,spergula morisonii
wfo-0000492190,Styrax japonicus,Styrax,Styracaceae,,27.10979798,53.64541419,8.626520288,255.0232,,0.0,6.551080335043404,,2.925359289979996,5.541354521412118,2.154841212659888,3.2998952116200275,styrax japonicus
wfo-0000321094,Tarenna pavettoides,Tarenna,Rubiaceae,,,,,5.34,,0.0,,,,1.6752256529721037,,,tarenna pavettoides
wfo-0000323017,Thelymitra longifolia,Thelymitra,Orchidaceae,580.17,,58.27505828,0.1,,,0.0,6.363321164042317,,2.842581093975016,,-2.302585092994045,,thelymitra longifolia
wfo-0000186249,Trifolium trichocephalum,Trifolium,Fabaceae,675.0,,,0.35,,,0.0,6.51471269087253,,,,-1.0498221244986778,,trifolium trichocephalum
wfo-0001143217,Ulmus laciniata,Ulmus,Ulmaceae,1966.23,18.07,96.06147935,21.99311079,,,0.0,7.583873282674221,,2.3427668825933776,,3.0907292584088064,2.8942531046041373,ulmus laciniata
wfo-0000422953,Vaccinium corymbosum,Vaccinium,Ericaceae,193.43,11.175,54.1699236,2.8362177215,0.4477,,0.0,5.264915689914006,,2.9156294396880704,-0.8036319137352173,1.0424713763508118,2.4136791404996325,vaccinium corymbosum
wfo-0000426966,Valeriana montana,Valeriana,Caprifoliaceae,1362.37,20.62,42.95711858,0.35356772,,,0.0,7.216981109141267,,3.1475529031911145,,-1.0396802419785574,3.026261478588814,valeriana montana
wfo-0000419789,Veronica beccabunga,Veronica,Plantaginaceae,472.73,49.74331333,24.77583366,0.309411841,0.0513,0.09274045,0.0,6.158524400985275,-2.377950547755417,3.69788655008902,-2.9700645268054133,-1.173082070728681,3.906876049144248,veronica beccabunga
wfo-0000189386,Vigna unguiculata,Vigna,Fabaceae,675.0,34.09900117,,0.52819889,125.6863,,0.0,6.51471269087253,,,4.833789119998482,-0.6382823805980268,3.529268092658129,vigna unguiculata
wfo-0000421529,Vitis amurensis,Vitis,Vitaceae,,32.2567277,19.19744416,11.10321517,,,0.0,9.159047077588632,,3.9529781254758776,,2.407234721331346,3.4737266323382765,vitis amurensis
wfo-0000514078,Acer cappadocicum subsp. lobelii,Acer,Sapindaceae,,,,30.0,147.0,,0.0,,,,4.990432586778736,3.4011973816621555,,acer cappadocicum subsp. lobelii
wfo-0000755500,Alisma subcordatum,Alisma,Alismataceae,,36.3,35.90163934,0.15,0.54,,0.0,,,3.3269723204636232,-0.616186139423817,-1.8971199848858813,3.591817741270805,alisma subcordatum
wfo-0000535960,Anemonoides apennina,Anemonoides,Ranunculaceae,,,,0.2,,,0.0,,,,,-1.6094379124341005,,anemonoides apennina
wfo-0000535650,Anemone pavoniana,Anemone,Ranunculaceae,1072.7,20.82,91.30303665,,,,0.0,6.977934113603384,,2.393571231802885,,,3.035914063186823,anemone pavoniana
wfo-0000541095,Aquilaria sinensis,Aquilaria,Thymelaeaceae,,,,28.0,,,0.0,,,,,3.332204510175204,,aquilaria sinensis
wfo-0001286906,Arthropteris tenella,Arthropteris,Arthropteridaceae,,,41.28819158,,2.2e-05,,0.0,6.148660585121201,,3.187178738057346,-10.724468104605958,,,arthropteris tenella
wfo-0000631375,Asparagus albus,Asparagus,Asparagaceae,,,,,28.42,,0.0,,,,3.347093122668954,,,asparagus albus
wfo-0001423796,Morisonia atamisquea,Morisonia,Capparaceae,,25.80136458,141.378637,2.362220133,12.5,,0.0,4.006605647914094,,1.9563136189704804,2.525728644308256,0.8596019111463353,3.2504273812265825,morisonia atamisquea
wfo-0000295921,Attalea butyracea,Attalea,Arecaceae,3049.24,,59.75833712,21.75062754,9232.85,,0.0,8.022647658223013,,2.817446564515273,9.130523055566794,3.079642609532263,,attalea butyracea
wfo-0000197033,Phanera championii,Phanera,Fabaceae,2801.43,30.3600531,60.93377646,,,,0.0,7.937885280078855,,2.797967636337165,,,3.413127701537757,phanera championii
wfo-0000580837,Calluna vulgaris,Calluna,Ericaceae,1.4,13.16028253,84.37598485,0.447280672,0.0265,,0.0,0.3364722366212129,,2.472472457561268,-3.6306105459899607,-0.804568979850281,2.577203394511704,calluna vulgaris
wfo-0000828550,Campanula rotundifolia,Campanula,Campanulaceae,62.67,19.69810933,44.40538487,0.227134281,0.0546,,0.0,4.137882864236584,,3.11439453604203,-2.9077213962312776,-1.4822138901397452,2.980522658041784,campanula rotundifolia
wfo-0000586657,Cardamine concatenata,Cardamine,Brassicaceae,,48.625,33.67003367,0.4,1.73,,0.0,7.832014180505469,,3.391147045809654,0.5481214085096876,-0.916290731874155,3.8841378019386106,cardamine concatenata
wfo-0000192771,Carmichaelia arborea,Carmichaelia,Fabaceae,,,53.76344086,1.0,,,0.0,1.8325814637483104,,2.923161580723156,,0.0,,carmichaelia arborea
wfo-0000117342,Carduncellus mitissimus,Carduncellus,Asteraceae,,,83.206,,,0.18358,0.0,,-1.6951047391911922,2.486435818370548,,,,carduncellus mitissimus
wfo-0000075633,Carthamus tenuis,Carthamus,Asteraceae,,,,,22.56,,0.0,,,,3.1161784266298582,,,carthamus tenuis
wfo-0000810079,Cascabela ovata,Cascabela,Apocynaceae,,16.2364303,93.1190541,,,,0.0,,,2.3738764529114253,,,2.787257501458668,cascabela ovata
wfo-0000596040,Cerastium purpurascens,Cerastium,Caryophyllaceae,,23.26,53.59056806,0.25,0.49,0.17,0.0,4.688591794127164,-1.7719568419318752,2.9263821954195977,-0.7133498878774648,-1.3862943611198906,3.1467351470905185,cerastium purpurascens
wfo-0000127150,Cheirolophus sempervirens,Cheirolophus,Asteraceae,5495.0,28.02022484,31.3019663,0.415432222,9.0957,,0.0,8.611593866837723,,3.464074362322929,2.2078017743739893,-0.8784358019398439,3.3329265651450464,cheirolophus sempervirens
wfo-0000601735,Chenopodium rubrum,Chenopodium,Amaranthaceae,1172.41,,50.09747019,0.601061485,0.1053,0.080402186,0.0,7.066816738312474,-2.5207139141121058,2.993784767375825,-2.250941859842208,-0.5090580451871647,,chenopodium rubrum
wfo-0000830265,Chionanthus virginicus,Chionanthus,Oleaceae,,17.59,50.97905123,3.419595556,397.581,,0.0,8.464998438205168,,2.976340490838968,5.985398686920275,1.2295222856018964,2.867330558749466,chionanthus virginicus
wfo-0000606737,Cissus quadrangularis,Cissus,Vitaceae,1400.0,,,1.5,68.3567,,0.0,7.24422751560335,,,4.224739583237818,0.4054651081081644,,cissus quadrangularis
wfo-0000607287,Cistus crispus,Cistus,Cistaceae,135.8,13.6,,0.6,0.4936,,0.0,4.911183215124596,,,-0.706029806390959,-0.5108256237659907,2.6100697927420065,cistus crispus
wfo-0000164323,Cladrastis kentukea,Cladrastis,Fabaceae,,22.4,,15.759763815,39.52975,,0.0,,,,3.6770535529779456,2.7574600979595685,3.109060958860994,cladrastis kentukea
wfo-0000879997,Clerodendrum bungei,Clerodendrum,Lamiaceae,,32.2,,1.5,71.98,,0.0,,,,4.276388302650885,0.4054651081081644,3.471966452550362,clerodendrum bungei
wfo-0000612598,Clypeola jonthlaspi,Clypeola,Brassicaceae,,,,0.114471424,,,0.0,,,,,-2.167430059188532,,clypeola jonthlaspi
wfo-0000922146,Coprosma cheesemanii,Coprosma,Rubiaceae,6.52,15.9,129.004876,0.2,,,0.0,1.874874375938561,,2.047905076885196,,-1.6094379124341005,2.766319109226186,coprosma cheesemanii
wfo-0000922750,Coprosma linariifolia,Coprosma,Rubiaceae,67.72,,73.67717745,2.455079775,,,0.0,4.215381557264935,,2.6080621959936203,,0.8981592556268861,,coprosma linariifolia
wfo-0000620295,Cordia borinquensis,Cordia,Cordiaceae,,18.06936634,,,,,0.0,,,,,,2.894218037027461,cordia borinquensis
wfo-0000622786,Corydalis pumila,Corydalis,Papaveraceae,,,,0.144224957,0.97,,0.0,,,,-0.0304592074847085,-1.936380996984488,,corydalis pumila
wfo-0000925321,Corylus heterophylla,Corylus,Betulaceae,5338.54,22.89194408,35.00175009,5.903994575,,,0.0,8.582707486331694,,3.3523572161713817,,1.7756291684291854,3.1307850617691035,corylus heterophylla
wfo-0000638442,Daucus carota,Daucus,Apiaceae,1056.88,23.18843284,53.55342884,0.417898488,1.0622,,0.0,6.963076450570099,,2.9270754535126686,0.0603422290061617,-0.8725167276252649,3.143653569854933,daucus carota
wfo-0000863626,Dichelachne crinita,Dichelachne,Poaceae,,,,0.85,0.39,0.342261905,0.0,,-1.072179030904302,,-0.941608539858445,-0.1625189294977749,,dichelachne crinita
wfo-0000185184,Dillwynia retorta,Dillwynia,Fabaceae,,,128.5347044,1.3,5.2952,,0.0,,,2.0515563379583,1.666800749822576,0.262364264467491,,dillwynia retorta
wfo-0000653186,Dodonaea viscosa subsp. cuneata,Dodonaea,Sapindaceae,,19.78499431,113.507378,3.0,4.8612,0.364,0.0,,-1.0106014113453965,2.175887439768088,1.581285321014508,1.0986122886681098,2.9849237872457364,dodonaea viscosa subsp. cuneata
wfo-0000669196,Epilobium hirsutum,Epilobium,Onagraceae,,30.001037,36.21017492,1.150790412,0.1147,0.2,0.0,7.045767866040179,-1.6094379124341005,3.3184151245065063,-2.165435254846812,0.140449021065136,3.4012319477314086,epilobium hirsutum
wfo-0000954560,Eucalyptus burgessiana,Eucalyptus,Myrtaceae,,,,6.5,0.72,,0.0,,,,-0.3285040669720361,1.871802176901592,,eucalyptus burgessiana
wfo-0000965965,Excoecaria dallachyana,Excoecaria,Euphorbiaceae,,,,15.0,,0.394118603867976,0.0,,-0.9311033899375276,,,2.70805020110221,,excoecaria dallachyana
wfo-0000692145,Franklandia fucifolia,Franklandia,Proteaceae,,,,1.5,,,0.0,,,,,0.4054651081081644,,franklandia fucifolia
wfo-0000714306,Hakea gibbosa,Hakea,Proteaceae,,8.1,,2.0,44.7244,,0.0,,,,3.800519213988978,0.6931471805599453,2.091864061678393,hakea gibbosa
wfo-0000088131,Helianthus annuus,Helianthus,Asteraceae,10901.0,27.46270198,61.47736958,2.029341202,37.8335,0.13,0.0,9.29660980712836,-2.0402208285265546,2.789086146197767,3.633194953529988,0.707711209347621,3.3128287924401687,helianthus annuus
wfo-0000355051,Juglans regia,Juglans,Juglandaceae,,21.12573515,71.37553702,19.62400375,8495.0278,,0.0,8.227597288759183,,2.639800087111325,9.047236306613922,2.97675349804871,3.050491972637732,juglans regia
wfo-0000212708,Lathyrus tingitanus,Lathyrus,Fabaceae,,,,3.0,94.7,,0.0,,,,4.550714000192032,1.0986122886681098,,lathyrus tingitanus
wfo-0000213485,Lupinus angustifolius,Lupinus,Fabaceae,,,44.42470013,0.512552472,147.3992,,0.0,,,3.1139596549923407,4.993144552332096,-0.6683521888202539,,lupinus angustifolius
wfo-0000366771,Lysiana murrayi,Lysiana,Loranthaceae,183.51,,371.4957348,3.0,21.6982,,0.0,5.212269161922583,,0.9902178959131108,3.077229307797174,1.0986122886681098,,lysiana murrayi
wfo-0000376851,Maireana brevifolia,Maireana,Amaranthaceae,1.49,,138.121547,0.7,1.41,,0.0,0.3987761199573678,,1.979621206117625,0.3435897043900768,-0.3566749439387324,,maireana brevifolia
wfo-0000239516,Melaleuca cuticularis,Melaleuca,Myrtaceae,,,,7.0,0.34,,0.0,,,,-1.0788096613719298,1.9459101490553128,,melaleuca cuticularis
wfo-0000241424,Mentha suaveolens,Mentha,Lamiaceae,,,37.36691187,0.442163277,0.04,0.18,0.0,7.233455418621439,-1.7147984280919266,3.2869696755062408,-3.218875824868201,-0.8160760601402837,,mentha suaveolens
wfo-0000250846,Nepeta cataria,Nepeta,Lamiaceae,390.5,,32.36245955,0.622293007,0.5532,0.18,0.0,5.967427969279741,-1.7147984280919266,3.4307561838087,-0.5920356791915339,-0.4743442248154361,,nepeta cataria
wfo-0000020710,Notobasis syriaca,Notobasis,Asteraceae,,,,0.4,32.3975,,0.0,,,,3.4780812593274324,-0.916290731874155,,notobasis syriaca
wfo-0000887560,Paspalum dilatatum,Paspalum,Poaceae,1321.6,16.156935,40.62470459,0.237883963,1.4401,0.227657,0.0,7.186598402766713,-1.4799151687173535,3.203378909989443,0.3647125556211998,-1.4359722746221817,2.782349369262525,paspalum dilatatum
wfo-0000483253,Petrophile divaricata,Petrophile,Proteaceae,,,,1.5,3.3813,,0.0,,,,1.2182602509340057,0.4054651081081644,,petrophile divaricata
wfo-0000188642,Phyllota phylicoides,Phyllota,Fabaceae,12.56,12.94209686,130.6608538,0.670322567,2.8179,,0.0,2.5305171610400525,,2.0351502150738154,1.0359919266864424,-0.3999962391701767,2.560485320767167,phyllota phylicoides
wfo-0001094832,Plantago coronopus subsp. coronopus,Plantago,Plantaginaceae,,,,0.05,,,0.0,,,,,-2.995732273553991,,plantago coronopus subsp. coronopus
wfo-0000894135,Poa trivialis,Poa,Poaceae,243.49,26.44291169,24.33654097,0.582755975,0.1799,,0.0,5.495075873917534,,3.715776314504507,-1.7153541380256496,-0.5399867480085803,3.274988133352913,poa trivialis
wfo-0000528404,Schoenoplectus tabernaemontani,Schoenoplectus,Cyperaceae,,,,1.35184857,1.32,,0.0,,,,0.2776317365982795,0.3014729669099371,,schoenoplectus tabernaemontani
wfo-0000435557,Siphonodon australis,Siphonodon,Celastraceae,,,,30.0,68.7396,0.398423601502273,0.0,,-0.9202395143077992,,4.230325452376535,3.4011973816621555,,siphonodon australis
